subid,condition,trialnum,item,sentence.type,truth.value,rating
119,target,4,airplane,negative,TRUE,6
119,foil,5,cat,positive,FALSE,5
119,target,6,truck,positive,TRUE,7
119,foil,7,cup,negative,TRUE,7
119,target,8,pizza,positive,TRUE,6
119,foil,9,cupcake,negative,FALSE,5
119,target,10,horse,negative,FALSE,5
119,none,11,bicycle,negative,TRUE,6
119,foil,12,fork,positive,TRUE,7
119,foil,13,plate,positive,TRUE,6
119,foil,14,brush,positive,TRUE,6
119,target,15,boat,positive,TRUE,6
119,none,16,car,negative,FALSE,6
119,none,17,bus,negative,TRUE,3
119,none,18,apple,positive,TRUE,6
119,foil,19,dog,negative,TRUE,6
119,none,20,spoon,negative,TRUE,6
119,none,21,bear,positive,FALSE,4
119,foil,22,cow,negative,TRUE,3
119,none,23,banana,positive,TRUE,7
119,none,24,bowl,positive,TRUE,6
120,target,1,cupcake,positive,TRUE,7
120,target,2,cup,negative,TRUE,7
120,none,3,spoon,positive,TRUE,7
120,foil,4,apple,negative,TRUE,6
120,foil,5,cow,positive,TRUE,7
120,foil,6,bus,negative,TRUE,6
120,target,7,bear,negative,TRUE,6
120,foil,8,bicycle,negative,TRUE,6
120,none,9,dog,positive,FALSE,1
120,none,10,orange,positive,TRUE,7
120,target,11,plate,positive,TRUE,7
120,none,12,horse,negative,TRUE,5
120,foil,13,cookie,negative,FALSE,1
120,none,14,bowl,negative,TRUE,5
120,foil,15,banana,positive,TRUE,7
120,foil,16,cat,positive,FALSE,1
120,none,17,bunny,negative,TRUE,4
120,foil,18,airplane,positive,TRUE,7
120,none,19,boat,positive,TRUE,7
120,target,20,fork,negative,FALSE,1
120,target,21,car,positive,TRUE,7
120,target,22,truck,positive,FALSE,1
120,target,23,brush,negative,TRUE,6
120,none,24,pizza,negative,FALSE,1
121,target,1,spoon,negative,TRUE,5
121,none,2,bunny,negative,TRUE,1
121,foil,3,fork,negative,TRUE,1
121,foil,4,cow,negative,TRUE,1
121,target,5,cup,positive,FALSE,1
121,none,6,horse,positive,TRUE,7
121,foil,7,cupcake,positive,FALSE,1
121,foil,8,bear,negative,TRUE,5
121,none,9,truck,positive,FALSE,1
121,none,10,bicycle,negative,TRUE,5
121,none,11,cookie,positive,TRUE,7
121,none,12,bus,positive,TRUE,7
121,none,13,car,negative,FALSE,1
121,foil,14,apple,positive,TRUE,7
121,foil,15,orange,positive,TRUE,7
121,target,16,banana,positive,TRUE,7
121,target,17,pizza,positive,TRUE,7
121,foil,18,plate,positive,TRUE,7
121,target,19,brush,negative,TRUE,7
121,target,20,boat,negative,TRUE,6
121,target,21,airplane,negative,FALSE,1
121,target,22,dog,positive,TRUE,7
121,none,23,cat,negative,TRUE,1
121,foil,24,bowl,negative,FALSE,1
122,none,1,bicycle,negative,TRUE,7
122,foil,2,apple,negative,TRUE,7
122,none,3,cupcake,positive,TRUE,7
122,target,4,boat,positive,TRUE,7
122,target,5,bear,negative,TRUE,7
122,foil,6,cow,positive,TRUE,7
122,foil,7,car,negative,TRUE,7
122,foil,8,fork,positive,FALSE,7
122,foil,9,airplane,positive,TRUE,7
122,none,10,bus,positive,TRUE,7
122,none,11,cup,negative,TRUE,7
122,target,12,spoon,negative,FALSE,1
122,none,13,truck,positive,FALSE,1
122,foil,14,plate,negative,TRUE,7
122,target,15,cat,positive,FALSE,1
122,foil,16,pizza,negative,FALSE,1
122,target,17,brush,negative,TRUE,7
122,target,18,bowl,negative,TRUE,7
122,foil,19,dog,positive,TRUE,7
122,none,20,bunny,negative,FALSE,1
122,none,21,banana,negative,TRUE,7
122,target,22,orange,positive,TRUE,7
122,none,23,horse,positive,TRUE,7
122,target,24,cookie,positive,TRUE,7
123,foil,1,car,positive,TRUE,5
123,foil,2,apple,positive,TRUE,7
123,target,3,dog,positive,FALSE,2
123,none,4,spoon,negative,TRUE,5
123,target,5,truck,negative,TRUE,7
123,foil,6,bus,positive,FALSE,2
123,foil,7,brush,negative,FALSE,2
123,target,8,cookie,negative,TRUE,7
123,target,9,cupcake,positive,TRUE,7
123,foil,10,fork,negative,TRUE,7
123,none,11,horse,negative,TRUE,7
123,none,12,plate,negative,FALSE,2
123,foil,13,bear,positive,TRUE,7
123,foil,14,cow,negative,TRUE,7
123,target,15,airplane,positive,TRUE,7
123,none,16,bowl,positive,TRUE,7
123,none,17,cat,positive,TRUE,7
123,target,18,pizza,positive,TRUE,7
123,none,19,cup,positive,TRUE,7
123,none,20,bunny,positive,FALSE,1
123,target,21,bicycle,negative,FALSE,1
123,none,22,boat,negative,TRUE,7
123,target,23,orange,negative,TRUE,7
123,foil,24,banana,negative,TRUE,7
124,target,1,boat,negative,TRUE,7
124,none,2,pizza,negative,TRUE,6
124,foil,3,bowl,negative,TRUE,7
124,foil,4,bicycle,negative,FALSE,1
124,foil,5,fork,positive,FALSE,1
124,none,6,airplane,positive,FALSE,1
124,none,7,cookie,positive,TRUE,7
124,target,8,cat,positive,FALSE,1
124,none,9,orange,negative,TRUE,6
124,target,10,horse,positive,TRUE,7
124,foil,11,cup,positive,TRUE,7
124,none,12,cow,negative,FALSE,1
124,target,13,dog,positive,TRUE,7
124,target,14,plate,positive,TRUE,7
124,target,15,bus,negative,FALSE,1
124,foil,16,bunny,positive,TRUE,7
124,none,17,car,negative,TRUE,6
124,foil,18,cupcake,negative,TRUE,6
124,foil,19,spoon,negative,TRUE,7
124,foil,20,brush,positive,TRUE,7
124,none,21,bear,positive,TRUE,7
124,target,22,apple,negative,TRUE,7
124,target,23,truck,negative,TRUE,6
124,none,24,banana,positive,TRUE,7
125,foil,1,cow,positive,TRUE,7
125,none,2,cupcake,positive,FALSE,2
125,target,3,cup,positive,TRUE,7
125,none,4,cookie,positive,TRUE,7
125,none,5,brush,negative,FALSE,1
125,foil,6,boat,negative,TRUE,7
125,none,7,pizza,positive,TRUE,7
125,none,8,bus,positive,TRUE,7
125,foil,9,bicycle,positive,FALSE,1
125,foil,10,truck,negative,TRUE,7
125,none,11,horse,negative,TRUE,7
125,target,12,orange,negative,TRUE,7
125,target,13,bear,negative,TRUE,7
125,target,14,apple,positive,TRUE,7
125,target,15,cat,negative,FALSE,1
125,target,16,spoon,positive,TRUE,7
125,target,17,car,positive,FALSE,1
125,none,18,banana,negative,TRUE,7
125,foil,19,bowl,negative,FALSE,1
125,none,20,fork,negative,TRUE,7
125,foil,21,plate,negative,TRUE,7
125,target,22,bunny,negative,TRUE,7
125,foil,23,airplane,positive,TRUE,7
125,foil,24,dog,positive,TRUE,7
126,target,1,bowl,negative,FALSE,1
126,target,2,cupcake,negative,TRUE,7
126,foil,3,cow,positive,TRUE,7
126,target,4,apple,positive,TRUE,7
126,foil,5,bicycle,positive,FALSE,1
126,target,6,bunny,positive,TRUE,7
126,foil,7,horse,negative,TRUE,7
126,none,8,fork,negative,FALSE,1
126,foil,9,orange,negative,FALSE,1
126,foil,10,car,positive,TRUE,7
126,foil,11,pizza,positive,TRUE,7
126,foil,12,plate,negative,TRUE,7
126,none,13,truck,positive,TRUE,7
126,none,14,dog,positive,TRUE,7
126,foil,15,banana,negative,TRUE,7
126,target,16,brush,positive,TRUE,7
126,target,17,cookie,positive,FALSE,1
126,none,18,cup,negative,TRUE,7
126,target,19,bus,negative,TRUE,7
126,none,20,spoon,negative,TRUE,7
126,none,21,cat,positive,FALSE,1
126,none,22,airplane,positive,TRUE,7
126,target,23,boat,negative,TRUE,7
126,none,24,bear,negative,TRUE,7
127,none,1,spoon,positive,FALSE,1
127,target,2,brush,positive,TRUE,7
127,foil,3,bicycle,negative,FALSE,1
127,none,4,dog,positive,TRUE,7
127,target,5,bowl,negative,TRUE,7
127,target,6,pizza,positive,FALSE,1
127,target,7,bus,negative,TRUE,7
127,none,8,car,negative,TRUE,7
127,none,9,cookie,positive,TRUE,7
127,foil,10,airplane,positive,TRUE,7
127,foil,11,cat,positive,TRUE,7
127,target,12,cup,negative,FALSE,1
127,target,13,bear,negative,TRUE,7
127,none,14,cow,negative,TRUE,7
127,foil,15,boat,negative,TRUE,7
127,foil,16,bunny,negative,TRUE,7
127,foil,17,cupcake,positive,FALSE,1
127,none,18,truck,positive,TRUE,7
127,foil,19,banana,negative,TRUE,7
127,foil,20,orange,positive,TRUE,7
127,none,21,apple,negative,FALSE,1
127,target,22,horse,positive,TRUE,7
127,target,23,plate,positive,TRUE,7
127,none,24,fork,negative,TRUE,7
128,none,1,cookie,negative,TRUE,6
128,target,2,plate,positive,FALSE,1
128,foil,3,spoon,negative,FALSE,1
128,target,4,airplane,negative,TRUE,7
128,target,5,bowl,positive,TRUE,7
128,foil,6,bear,positive,FALSE,1
128,none,7,banana,positive,TRUE,7
128,none,8,fork,negative,FALSE,1
128,foil,9,cat,positive,TRUE,7
128,foil,10,horse,negative,TRUE,5
128,none,11,cup,negative,TRUE,5
128,foil,12,brush,negative,TRUE,5
128,foil,13,pizza,positive,TRUE,7
128,foil,14,car,negative,TRUE,5
128,target,15,boat,negative,TRUE,7
128,target,16,cupcake,positive,TRUE,7
128,none,17,dog,negative,TRUE,5
128,none,18,bunny,positive,FALSE,1
128,target,19,orange,negative,TRUE,5
128,none,20,truck,positive,TRUE,7
128,none,21,bus,positive,TRUE,7
128,foil,22,cow,positive,TRUE,7
128,target,23,bicycle,negative,FALSE,1
128,target,24,apple,positive,TRUE,7
129,none,1,brush,positive,TRUE,6
129,none,2,apple,positive,FALSE,2
129,none,3,spoon,negative,TRUE,5
129,foil,4,airplane,positive,TRUE,6
129,foil,5,bear,positive,FALSE,2
129,foil,6,cupcake,negative,TRUE,5
129,target,7,horse,negative,TRUE,6
129,foil,8,orange,positive,TRUE,6
129,foil,9,cow,negative,FALSE,1
129,target,10,cookie,positive,FALSE,2
129,target,11,truck,positive,TRUE,6
129,none,12,pizza,positive,TRUE,6
129,none,13,banana,negative,FALSE,2
129,target,14,fork,positive,TRUE,6
129,target,15,boat,negative,FALSE,2
129,target,16,bicycle,negative,TRUE,6
129,none,17,bowl,negative,TRUE,5
129,target,18,car,positive,TRUE,6
129,none,19,dog,negative,TRUE,6
129,none,20,bus,positive,TRUE,6
129,foil,21,plate,negative,TRUE,6
129,foil,22,cat,negative,TRUE,5
129,target,23,bunny,negative,TRUE,5
129,foil,24,cup,positive,TRUE,6
130,target,1,car,positive,TRUE,5
130,target,2,pizza,negative,FALSE,1
130,none,3,brush,negative,TRUE,7
130,none,4,fork,negative,TRUE,7
130,foil,5,cow,positive,TRUE,4
130,none,6,truck,positive,FALSE,1
130,target,7,bear,positive,TRUE,4
130,none,8,bus,negative,FALSE,5
130,foil,9,cup,negative,TRUE,7
130,foil,10,cookie,negative,TRUE,7
130,foil,11,cupcake,negative,FALSE,1
130,foil,12,bowl,positive,FALSE,1
130,none,13,bunny,positive,TRUE,6
130,none,14,horse,negative,TRUE,7
130,target,15,plate,negative,TRUE,7
130,target,16,cat,negative,TRUE,7
130,foil,17,banana,positive,TRUE,7
130,target,18,airplane,negative,TRUE,7
130,foil,19,dog,positive,TRUE,6
130,none,20,spoon,positive,TRUE,6
130,target,21,apple,positive,TRUE,6
130,none,22,orange,positive,TRUE,6
130,target,23,bicycle,positive,FALSE,1
130,foil,24,boat,negative,TRUE,7
131,target,1,truck,positive,FALSE,7
131,none,2,fork,positive,TRUE,7
131,none,3,cookie,positive,FALSE,7
131,target,4,bear,positive,TRUE,7
131,foil,5,orange,positive,TRUE,7
131,none,6,plate,negative,FALSE,1
131,target,7,bowl,positive,TRUE,7
131,target,8,bicycle,negative,TRUE,7
131,target,9,pizza,positive,TRUE,7
131,foil,10,cow,positive,TRUE,7
131,foil,11,airplane,negative,TRUE,7
131,foil,12,apple,negative,TRUE,7
131,none,13,bus,positive,TRUE,7
131,none,14,cupcake,negative,TRUE,7
131,none,15,banana,negative,TRUE,7
131,none,16,car,negative,TRUE,7
131,target,17,dog,negative,FALSE,7
131,target,18,bunny,negative,TRUE,7
131,foil,19,cat,positive,FALSE,1
131,foil,20,spoon,positive,TRUE,7
131,foil,21,cup,negative,FALSE,1
131,none,22,boat,positive,TRUE,7
131,target,23,brush,negative,TRUE,7
131,foil,24,horse,negative,TRUE,6
132,none,1,bunny,negative,TRUE,7
132,target,2,bear,negative,FALSE,1
132,foil,3,cup,positive,TRUE,7
132,target,4,bicycle,positive,TRUE,7
132,target,5,plate,positive,TRUE,7
132,foil,6,horse,positive,TRUE,7
132,target,7,truck,positive,TRUE,7
132,none,8,apple,positive,TRUE,7
132,foil,9,pizza,positive,TRUE,7
132,foil,10,cat,negative,TRUE,7
132,none,11,bowl,positive,FALSE,1
132,target,12,banana,negative,TRUE,7
132,none,13,bus,positive,TRUE,7
132,foil,14,airplane,negative,TRUE,7
132,target,15,boat,negative,TRUE,7
132,none,16,spoon,negative,TRUE,7
132,none,17,cupcake,negative,TRUE,7
132,target,18,brush,negative,TRUE,7
132,foil,19,fork,positive,FALSE,1
132,foil,20,car,negative,FALSE,1
132,none,21,cow,positive,TRUE,7
132,none,22,orange,negative,FALSE,1
132,foil,23,cookie,negative,TRUE,7
132,target,24,dog,positive,FALSE,1
133,foil,1,bus,positive,TRUE,7
133,target,2,car,positive,TRUE,7
133,foil,3,cup,positive,FALSE,1
133,none,4,truck,positive,TRUE,7
133,target,5,banana,negative,TRUE,7
133,target,6,bear,negative,FALSE,1
133,target,7,cat,positive,TRUE,7
133,foil,8,orange,positive,TRUE,7
133,foil,9,apple,negative,FALSE,1
133,none,10,boat,negative,FALSE,1
133,target,11,fork,negative,TRUE,7
133,none,12,bicycle,positive,FALSE,1
133,target,13,airplane,negative,TRUE,7
133,foil,14,spoon,negative,TRUE,7
133,none,15,bunny,negative,TRUE,7
133,foil,16,cupcake,negative,TRUE,7
133,foil,17,brush,positive,TRUE,7
133,target,18,horse,positive,TRUE,7
133,target,19,cookie,positive,FALSE,1
133,none,20,dog,positive,TRUE,7
133,none,21,bowl,positive,TRUE,7
133,foil,22,cow,negative,TRUE,7
133,none,23,pizza,negative,TRUE,7
133,none,24,plate,negative,TRUE,7
134,foil,1,bear,positive,TRUE,7
134,target,2,bus,positive,TRUE,7
134,none,3,cupcake,positive,TRUE,7
134,none,4,cat,negative,TRUE,7
134,target,5,truck,negative,TRUE,7
134,target,6,plate,positive,TRUE,7
134,none,7,pizza,negative,TRUE,7
134,foil,8,brush,negative,FALSE,1
134,foil,9,dog,negative,TRUE,7
134,foil,10,horse,negative,TRUE,7
134,foil,11,cookie,negative,TRUE,7
134,target,12,apple,negative,TRUE,7
134,none,13,banana,negative,FALSE,1
134,foil,14,bicycle,positive,TRUE,7
134,target,15,spoon,negative,FALSE,1
134,none,16,cup,positive,FALSE,1
134,none,17,boat,negative,TRUE,7
134,foil,18,fork,positive,TRUE,7
134,target,19,orange,positive,FALSE,1
134,none,20,airplane,positive,TRUE,7
134,target,21,car,positive,TRUE,7
134,none,22,cow,positive,TRUE,7
134,target,23,bunny,negative,TRUE,7
134,foil,24,bowl,positive,FALSE,1
135,foil,1,spoon,negative,FALSE,6
135,none,2,cookie,negative,TRUE,7
135,target,3,apple,positive,TRUE,7
135,target,4,bunny,negative,TRUE,7
135,none,5,banana,positive,TRUE,7
135,target,6,truck,positive,FALSE,1
135,foil,7,airplane,positive,TRUE,6
135,none,8,horse,negative,TRUE,7
135,none,9,cup,positive,FALSE,1
135,foil,10,car,positive,TRUE,7
135,target,11,pizza,positive,TRUE,7
135,foil,12,cow,positive,FALSE,1
135,foil,13,plate,negative,TRUE,6
135,none,14,fork,positive,TRUE,7
135,target,15,boat,positive,TRUE,7
135,target,16,brush,negative,TRUE,6
135,foil,17,bear,negative,TRUE,6
135,none,18,orange,negative,TRUE,6
135,none,19,cat,positive,TRUE,7
135,none,20,cupcake,negative,FALSE,1
135,target,21,bowl,negative,TRUE,6
135,foil,22,dog,negative,TRUE,6
135,foil,23,bicycle,positive,TRUE,7
135,target,24,bus,negative,FALSE,1
136,target,1,bunny,positive,TRUE,5
136,target,2,banana,positive,TRUE,5
136,foil,3,bicycle,negative,FALSE,3
136,foil,4,airplane,negative,TRUE,5
136,none,5,cookie,negative,TRUE,5
136,none,6,boat,positive,FALSE,1
136,target,7,cat,negative,TRUE,4
136,target,8,spoon,positive,FALSE,2
136,none,9,truck,negative,FALSE,2
136,none,10,dog,negative,TRUE,4
136,none,11,bowl,positive,TRUE,7
136,foil,12,orange,negative,TRUE,4
136,foil,13,pizza,positive,FALSE,2
136,foil,14,fork,positive,TRUE,6
136,none,15,bear,positive,TRUE,6
136,foil,16,apple,positive,TRUE,6
136,target,17,cupcake,positive,TRUE,6
136,target,18,plate,negative,TRUE,6
136,target,19,car,negative,TRUE,6
136,foil,20,cow,negative,TRUE,3
136,foil,21,brush,positive,TRUE,6
136,none,22,cup,negative,TRUE,3
136,target,23,horse,negative,FALSE,2
136,none,24,bus,positive,TRUE,6
137,target,1,cow,negative,TRUE,7
137,none,2,truck,positive,TRUE,7
137,foil,3,dog,negative,FALSE,1
137,target,4,bear,positive,TRUE,7
137,foil,5,bowl,negative,TRUE,7
137,none,6,bunny,positive,TRUE,7
137,none,7,fork,positive,TRUE,7
137,target,8,plate,negative,TRUE,7
137,target,9,pizza,positive,TRUE,7
137,foil,10,cookie,negative,TRUE,7
137,none,11,car,negative,TRUE,7
137,foil,12,brush,positive,TRUE,7
137,none,13,bus,negative,FALSE,1
137,foil,14,horse,positive,TRUE,7
137,target,15,banana,negative,FALSE,1
137,foil,16,boat,positive,TRUE,7
137,none,17,spoon,negative,TRUE,7
137,target,18,cupcake,negative,TRUE,7
137,foil,19,cup,negative,TRUE,7
137,none,20,bicycle,negative,TRUE,7
137,target,21,apple,positive,TRUE,7
137,none,22,cat,positive,FALSE,1
137,target,23,orange,positive,FALSE,1
137,foil,24,airplane,positive,FALSE,1
138,foil,1,cup,negative,TRUE,5
138,foil,2,truck,negative,TRUE,6
138,target,3,cookie,positive,TRUE,7
138,foil,4,bus,positive,TRUE,7
138,target,5,bunny,positive,FALSE,1
138,none,6,apple,positive,TRUE,7
138,none,7,brush,positive,FALSE,1
138,foil,8,cupcake,positive,TRUE,7
138,foil,9,cow,positive,TRUE,7
138,target,10,car,negative,TRUE,7
138,target,11,banana,negative,TRUE,7
138,foil,12,bowl,negative,TRUE,7
138,none,13,plate,negative,TRUE,7
138,target,14,bicycle,negative,TRUE,7
138,target,15,dog,positive,TRUE,7
138,none,16,fork,positive,TRUE,7
138,target,17,bear,positive,TRUE,7
138,target,18,orange,negative,FALSE,1
138,foil,19,airplane,positive,FALSE,1
138,none,20,boat,negative,TRUE,7
138,none,21,cat,negative,FALSE,1
138,none,22,horse,positive,TRUE,7
138,none,23,spoon,negative,TRUE,7
138,foil,24,pizza,negative,FALSE,1
139,none,1,horse,positive,TRUE,7
139,target,2,cat,positive,TRUE,7
139,foil,3,spoon,positive,FALSE,1
139,target,4,bear,positive,FALSE,1
139,target,5,orange,negative,TRUE,7
139,foil,6,fork,positive,TRUE,7
139,foil,7,cup,negative,FALSE,1
139,none,8,brush,positive,TRUE,7
139,foil,9,boat,positive,TRUE,7
139,target,10,plate,positive,TRUE,7
139,target,11,bus,negative,TRUE,7
139,none,12,cookie,negative,FALSE,1
139,none,13,pizza,negative,TRUE,7
139,target,14,cow,positive,TRUE,7
139,foil,15,apple,negative,TRUE,7
139,none,16,bicycle,positive,TRUE,7
139,target,17,car,negative,TRUE,7
139,none,18,airplane,negative,TRUE,7
139,foil,19,banana,negative,TRUE,7
139,target,20,cupcake,negative,FALSE,1
139,foil,21,dog,positive,TRUE,7
139,none,22,bunny,positive,FALSE,1
139,none,23,bowl,negative,TRUE,7
139,foil,24,truck,negative,TRUE,7
140,foil,1,bowl,positive,TRUE,6
140,target,2,cupcake,negative,TRUE,7
140,none,3,orange,positive,TRUE,7
140,foil,4,airplane,positive,TRUE,7
140,target,5,brush,positive,TRUE,7
140,none,6,bear,negative,TRUE,6
140,target,7,banana,positive,TRUE,7
140,foil,8,truck,positive,FALSE,1
140,target,9,apple,positive,TRUE,7
140,foil,10,spoon,negative,TRUE,6
140,none,11,car,positive,TRUE,7
140,foil,12,dog,negative,TRUE,6
140,none,13,bunny,positive,TRUE,7
140,none,14,cup,negative,TRUE,6
140,target,15,horse,negative,TRUE,6
140,foil,16,boat,negative,FALSE,1
140,target,17,plate,negative,FALSE,1
140,none,18,cow,negative,FALSE,1
140,none,19,bicycle,negative,TRUE,6
140,foil,20,cat,negative,TRUE,6
140,none,21,cookie,positive,FALSE,1
140,foil,22,fork,positive,TRUE,7
140,target,23,bus,positive,FALSE,1
140,target,24,pizza,negative,TRUE,6
141,none,1,airplane,negative,TRUE,3
141,target,2,banana,negative,TRUE,7
141,target,3,dog,negative,TRUE,7
141,target,4,bear,positive,TRUE,7
141,none,5,brush,positive,TRUE,7
141,foil,6,cupcake,negative,FALSE,1
141,target,7,cat,positive,TRUE,7
141,foil,8,truck,positive,TRUE,7
141,none,9,horse,negative,TRUE,7
141,none,10,cup,negative,FALSE,1
141,target,11,cow,positive,FALSE,1
141,none,12,bowl,negative,TRUE,7
141,foil,13,car,negative,TRUE,7
141,none,14,fork,positive,FALSE,1
141,foil,15,bunny,negative,TRUE,7
141,foil,16,bicycle,positive,TRUE,7
141,foil,17,orange,positive,TRUE,7
141,target,18,cookie,negative,FALSE,1
141,foil,19,boat,positive,FALSE,1
141,none,20,plate,positive,TRUE,7
141,target,21,pizza,positive,TRUE,7
141,none,22,spoon,positive,TRUE,7
141,target,23,apple,negative,TRUE,7
141,foil,24,bus,negative,TRUE,7
142,foil,1,cupcake,positive,TRUE,7
142,target,2,banana,negative,TRUE,7
142,target,3,fork,positive,TRUE,7
142,none,4,bear,positive,TRUE,7
142,target,5,cookie,negative,TRUE,7
142,foil,6,bowl,positive,FALSE,1
142,target,7,dog,positive,TRUE,7
142,foil,8,car,negative,TRUE,7
142,foil,9,airplane,positive,TRUE,7
142,none,10,truck,negative,FALSE,1
142,none,11,apple,negative,TRUE,7
142,foil,12,cat,negative,TRUE,7
142,target,13,cup,positive,FALSE,1
142,target,14,plate,negative,FALSE,1
142,foil,15,bunny,negative,FALSE,1
142,target,16,horse,negative,TRUE,7
142,none,17,cow,positive,FALSE,1
142,none,18,orange,negative,TRUE,7
142,none,19,bus,positive,TRUE,7
142,none,20,brush,negative,TRUE,7
142,foil,21,bicycle,positive,TRUE,7
142,none,22,spoon,positive,TRUE,7
142,target,23,pizza,positive,TRUE,7
142,foil,24,boat,negative,TRUE,7
143,target,1,cupcake,positive,TRUE,7
143,foil,2,bear,positive,TRUE,7
143,foil,3,cat,negative,TRUE,4
143,target,4,brush,positive,TRUE,7
143,target,5,banana,positive,TRUE,7
143,target,6,horse,positive,FALSE,1
143,foil,7,pizza,negative,FALSE,1
143,none,8,orange,positive,TRUE,7
143,foil,9,airplane,positive,FALSE,1
143,none,10,boat,positive,TRUE,7
143,none,11,bunny,negative,FALSE,1
143,foil,12,bus,negative,TRUE,5
143,none,13,apple,negative,TRUE,5
143,target,14,cookie,negative,TRUE,5
143,target,15,plate,negative,TRUE,5
143,target,16,bowl,negative,FALSE,1
143,none,17,cow,negative,TRUE,3
143,foil,18,car,positive,TRUE,7
143,none,19,fork,positive,TRUE,7
143,none,20,truck,positive,FALSE,1
143,foil,21,cup,negative,TRUE,2
143,none,22,dog,negative,TRUE,3
143,foil,23,spoon,positive,TRUE,7
143,target,24,bicycle,negative,TRUE,5
144,foil,1,airplane,positive,FALSE,1
144,none,2,banana,positive,TRUE,7
144,none,3,brush,negative,TRUE,6
144,none,4,bowl,negative,TRUE,6
144,foil,5,cookie,negative,TRUE,6
144,foil,6,car,positive,TRUE,7
144,none,7,bear,positive,FALSE,1
144,target,8,pizza,negative,TRUE,7
144,target,9,truck,positive,TRUE,7
144,foil,10,cup,negative,TRUE,6
144,none,11,bunny,positive,TRUE,7
144,none,12,cow,positive,TRUE,7
144,target,13,cat,negative,FALSE,1
144,none,14,bus,negative,TRUE,6
144,target,15,boat,positive,FALSE,1
144,target,16,bicycle,positive,TRUE,7
144,foil,17,dog,positive,TRUE,7
144,target,18,spoon,negative,TRUE,5
144,target,19,plate,positive,TRUE,6
144,foil,20,horse,negative,FALSE,1
144,none,21,orange,negative,FALSE,1
144,foil,22,fork,negative,TRUE,2
144,target,23,apple,negative,TRUE,2
144,foil,24,cupcake,positive,TRUE,7
145,target,1,orange,negative,TRUE,7
145,foil,2,bicycle,positive,TRUE,7
145,foil,3,cow,positive,TRUE,7
145,foil,4,boat,negative,TRUE,3
145,target,5,dog,positive,FALSE,1
145,target,6,cat,positive,TRUE,7
145,none,7,car,positive,FALSE,1
145,foil,8,brush,negative,FALSE,2
145,none,9,spoon,positive,TRUE,7
145,none,10,cookie,positive,TRUE,7
145,target,11,airplane,negative,TRUE,6
145,none,12,cup,negative,FALSE,2
145,foil,13,bus,negative,TRUE,1
145,target,14,cupcake,negative,FALSE,2
145,foil,15,bunny,negative,TRUE,2
145,target,16,pizza,positive,TRUE,7
145,none,17,bear,negative,TRUE,2
145,target,18,banana,positive,TRUE,7
145,foil,19,plate,positive,TRUE,7
145,none,20,truck,positive,TRUE,7
145,none,21,bowl,negative,TRUE,1
145,none,22,fork,negative,TRUE,1
145,target,23,horse,negative,TRUE,6
145,foil,24,apple,positive,FALSE,1
146,foil,1,cupcake,negative,TRUE,7
146,target,2,fork,negative,TRUE,7
146,foil,3,spoon,positive,TRUE,7
146,target,4,dog,negative,TRUE,6
146,foil,5,bowl,positive,TRUE,7
146,none,6,airplane,positive,TRUE,7
146,none,7,brush,negative,TRUE,6
146,none,8,banana,positive,TRUE,7
146,none,9,cat,positive,FALSE,2
146,foil,10,bicycle,positive,TRUE,6
146,target,11,plate,positive,FALSE,1
146,foil,12,boat,negative,TRUE,7
146,target,13,bear,negative,FALSE,1
146,target,14,apple,negative,TRUE,7
146,none,15,bus,negative,TRUE,7
146,foil,16,bunny,negative,TRUE,6
146,none,17,car,positive,TRUE,7
146,foil,18,orange,negative,FALSE,2
146,target,19,cow,positive,TRUE,7
146,none,20,pizza,negative,FALSE,2
146,target,21,truck,positive,TRUE,7
146,foil,22,horse,positive,FALSE,2
146,none,23,cookie,negative,TRUE,1
146,target,24,cup,positive,TRUE,7
147,foil,1,brush,positive,TRUE,7
147,foil,2,orange,positive,TRUE,7
147,foil,3,banana,negative,FALSE,1
147,target,4,car,negative,TRUE,7
147,none,5,airplane,negative,FALSE,1
147,foil,6,cat,negative,TRUE,7
147,foil,7,bunny,positive,FALSE,1
147,target,8,truck,positive,TRUE,7
147,none,9,cup,positive,TRUE,7
147,foil,10,horse,positive,TRUE,7
147,none,11,bowl,positive,TRUE,7
147,target,12,bicycle,positive,TRUE,7
147,foil,13,spoon,negative,TRUE,7
147,none,14,plate,negative,TRUE,7
147,none,15,fork,negative,TRUE,7
147,target,16,boat,positive,FALSE,1
147,target,17,cookie,positive,TRUE,7
147,target,18,cupcake,negative,FALSE,1
147,none,19,apple,negative,TRUE,7
147,target,20,cow,negative,TRUE,7
147,none,21,bear,positive,TRUE,7
147,none,22,dog,positive,FALSE,1
147,foil,23,pizza,negative,TRUE,7
147,target,24,bus,negative,TRUE,7
148,target,1,airplane,negative,TRUE,7
148,target,2,dog,positive,FALSE,1
148,foil,3,bus,negative,FALSE,2
148,none,4,banana,positive,FALSE,2
148,foil,5,cookie,positive,TRUE,7
148,none,6,plate,negative,TRUE,6
148,foil,7,boat,negative,TRUE,5
148,target,8,truck,negative,TRUE,7
148,foil,9,bear,negative,TRUE,5
148,target,10,bunny,positive,TRUE,6
148,target,11,cupcake,negative,TRUE,7
148,foil,12,cat,positive,FALSE,1
148,none,13,bicycle,positive,TRUE,7
148,foil,14,pizza,positive,TRUE,7
148,none,15,horse,negative,FALSE,1
